geo_hash, rel_nfnv_prod_count,fnv_prod_count,prod_count,stores_count,sub_cat_count
tdr15re,248,137,3151,1,206
tdr15rf,248,137,3151,1,206
tdr15rg,248,137,3151,1,206
tdr15rh,248,137,3151,1,206
tdr15rj,248,137,3151,1,206
tdr15rk,248,137,3151,1,206
tdr15rm,248,137,3151,1,206
tdr15rn,248,137,3151,1,206
tdr15rp,248,137,3151,1,206
tdr15rq,248,137,3151,1,206
tdr15rr,248,137,3151,1,206
tdr15rs,248,137,3151,1,206
tdr15rt,248,137,3151,1,206
tdr15ru,248,137,3151,1,206
tdr15rv,248,137,3151,1,206
tdr15rw,248,137,3151,1,206
tdr15rx,248,137,3151,1,206
tdr15ry,329,172,3165,2,197
tdr15rz,329,172,3165,2,197
tdr15s0,248,137,3151,1,206
tdr15s1,248,137,3151,1,206
tdr15s2,248,137,3151,1,206
tdr15s3,248,137,3151,1,206
tdr15s4,248,137,3151,1,206
tdr15s5,248,137,3151,1,206
tdr15s6,248,137,3151,1,206
tdr15s7,248,137,3151,1,206
tdr15s8,248,137,3151,1,206
tdr15s9,248,137,3151,1,206
tdr15sb,248,137,3151,1,206
tdr15sc,248,137,3151,1,206
tdr15sd,248,137,3151,1,206
tdr15se,248,137,3151,1,206
tdr15sf,248,137,3151,1,206
tdr15sg,345,137,4187,2,215
tdr15sh,345,137,4187,2,215
tdr15sj,345,137,4187,2,215
tdr15sk,345,137,4187,2,215
tdr15sm,345,137,4187,2,215
tdr15sn,345,137,4187,2,215
tdr15sp,345,137,4187,2,215
tdr15sq,345,137,4187,2,215
tdr15sr,345,137,4187,2,215
tdr15ss,345,137,4187,2,215
tdr15st,345,137,4187,2,215
tdr15su,345,137,4187,2,215
tdr15sv,345,137,4187,2,215
tdr15sw,345,137,4187,2,215
tdr15sx,384,137,4367,2,220
tdr15sy,384,137,4367,2,220
tdr15sz,384,137,4367,2,220
tdr15t0,248,137,3151,1,206
tdr15t1,248,137,3151,1,206
tdr15t2,248,137,3151,1,206
tdr15t3,248,137,3151,1,206
tdr15t4,248,137,3151,1,206
tdr15t5,345,137,4187,2,215
tdr15t6,345,137,4187,2,215
tdr15t7,345,137,4187,2,215
tdr15t8,248,137,3151,1,206
tdr15t9,248,137,3151,1,206
tdr15tb,248,137,3151,1,206
tdr15tc,248,137,3151,1,206
tdr15td,345,137,4187,2,215
tdr15te,345,137,4187,2,215
tdr15tf,345,137,4187,2,215
tdr15tg,345,137,4187,2,215
tdr15th,345,137,4187,2,215
tdr15tj,345,137,4187,2,215
tdr15tk,345,137,4187,2,215
tdr15tm,384,137,4367,2,220
tdr15tn,384,137,4367,2,220
tdr15tp,384,137,4367,2,220
tdr15tq,384,137,4367,2,220
tdr15tr,384,137,4367,2,220
tdr15ts,384,137,4367,2,220
tdr15tt,384,137,4367,2,220
tdr15tu,384,137,4367,2,220
tdr15tv,384,137,4367,2,220
tdr15tw,384,137,4367,2,220
tdr15tx,384,137,4367,2,220
tdr15ty,384,137,4367,2,220
tdr15tz,384,137,4367,2,220
tdr15u0,384,137,4367,2,220
tdr15u1,384,137,4367,2,220
tdr15u2,384,137,4367,2,220
tdr15u3,384,137,4367,2,220
tdr15u4,384,137,4367,2,220
tdr15u5,384,137,4367,2,220
tdr15u6,384,137,4367,2,220
tdr15u7,384,137,4367,2,220
tdr15u8,384,137,4367,2,220
tdr15u9,384,137,4367,2,220
tdr15ub,384,137,4367,2,220
tdr15uc,384,137,4367,2,220
tdr15ud,384,137,4367,2,220
tdr15ue,384,137,4367,2,220
tdr15uf,384,137,4367,2,220
tdr15ug,384,137,4367,2,220
tdr15uh,384,137,4367,2,220
tdr15uj,384,137,4367,2,220
tdr15uk,384,137,4367,2,220
tdr15um,384,137,4367,2,220
tdr15un,384,137,4367,2,220
tdr15up,428,137,5068,3,223
tdr15uq,428,137,5068,3,223
tdr15ur,428,137,5068,3,223
tdr15us,384,137,4367,2,220
tdr15ut,384,137,4367,2,220
tdr15uu,384,137,4367,2,220
tdr15uv,428,137,5068,3,223
tdr15uw,428,137,5068,3,223
tdr15ux,428,137,5068,3,223
tdr15uy,428,137,5068,3,223
tdr15uz,428,137,5068,3,223
tdr15v0,384,137,4367,2,220
tdr15v1,384,137,4367,2,220
tdr15v2,384,137,4367,2,220
tdr15v3,384,137,4367,2,220
tdr15v4,384,137,4367,2,220
tdr15v5,384,137,4367,2,220
tdr15v6,384,137,4367,2,220
tdr15v7,384,137,4367,2,220
tdr15v8,384,137,4367,2,220
tdr15v9,384,137,4367,2,220
tdr15vb,384,137,4367,2,220
tdr15vc,384,137,4367,2,220
tdr15vd,384,137,4367,2,220
tdr15ve,384,137,4367,2,220
tdr15vf,384,137,4367,2,220
tdr15vg,428,137,5068,3,223
tdr15vh,428,137,5068,3,223
tdr15vj,428,137,5068,3,223
tdr15vk,428,137,5068,3,223
tdr15vm,428,137,5068,3,223
tdr15vn,428,137,5068,3,223
tdr15vp,428,137,5068,3,223
tdr15vq,428,137,5068,3,223
tdr15vr,428,137,5068,3,223
tdr15vs,428,137,5068,3,223
tdr15vt,428,137,5068,3,223
tdr15vu,428,137,5068,3,223
tdr15vv,428,137,5068,3,223
tdr15vw,428,137,5068,3,223
tdr15vx,428,137,5068,3,223
tdr15vy,428,137,5068,3,223
tdr15vz,428,137,5068,3,223
tdr15w0,248,137,3151,1,206
tdr15w1,248,137,3151,1,206
tdr15w2,248,137,3151,1,206
tdr15w3,345,137,4187,2,215
tdr15w4,345,137,4187,2,215
tdr15w5,384,137,4367,2,220
tdr15w6,345,137,4187,2,215
tdr15w7,384,137,4367,2,220
tdr15w8,248,137,3151,1,206
tdr15w9,345,137,4187,2,215
tdr15wb,248,137,3151,1,206
tdr15wc,345,137,4187,2,215
tdr15wd,345,137,4187,2,215
tdr15we,384,137,4367,2,220
tdr15wf,384,137,4367,2,220
tdr15wg,384,137,4367,2,220
tdr15wh,384,137,4367,2,220
tdr15wj,384,137,4367,2,220
tdr15wk,384,137,4367,2,220
tdr15wm,384,137,4367,2,220
tdr15wn,384,137,4367,2,220
tdr15wp,384,137,4367,2,220
tdr15wq,384,137,4367,2,220
tdr15wr,384,137,4367,2,220
tdr15ws,384,137,4367,2,220
tdr15wt,384,137,4367,2,220
tdr15wu,384,137,4367,2,220
tdr15wv,384,137,4367,2,220
tdr15ww,384,137,4367,2,220
tdr15wx,384,137,4367,2,220
tdr15wy,384,137,4367,2,220
tdr15wz,384,137,4367,2,220
tdr15x0,248,137,3151,1,206
tdr15x1,345,137,4187,2,215
tdr15x2,248,137,3151,1,206
tdr15x3,345,137,4187,2,215
tdr15x4,384,137,4367,2,220
tdr15x5,384,137,4367,2,220
tdr15x6,384,137,4367,2,220
tdr15x7,384,137,4367,2,220
tdr15x8,248,137,3151,1,206
tdr15x9,384,137,4367,2,220
tdr15xb,329,172,3165,2,197
tdr15xc,384,137,4367,2,220
tdr15xd,384,137,4367,2,220
tdr15xe,384,137,4367,2,220
tdr15xf,384,137,4367,2,220
tdr15xg,384,137,4367,2,220
tdr15xh,384,137,4367,2,220
tdr15xj,384,137,4367,2,220
tdr15xk,384,137,4367,2,220
tdr15xm,384,137,4367,2,220
tdr15xn,384,137,4367,2,220
tdr15xp,384,137,4367,2,220
tdr15xq,384,137,4367,2,220
tdr15xr,384,137,4367,2,220
tdr15xs,384,137,4367,2,220
tdr15xt,384,137,4367,2,220
tdr15xu,384,137,4367,2,220
tdr15xv,384,137,4367,2,220
tdr15xw,384,137,4367,2,220
tdr15xx,384,137,4367,2,220
tdr15xy,384,137,4367,2,220
tdr15xz,384,137,4367,2,220
tdr15y0,384,137,4367,2,220
tdr15y1,384,137,4367,2,220
tdr15y2,384,137,4367,2,220
tdr15y3,384,137,4367,2,220
tdr15y4,384,137,4367,2,220
tdr15y5,428,137,5068,3,223
tdr15y6,384,137,4367,2,220
tdr15y7,428,137,5068,3,223
tdr15y8,384,137,4367,2,220
tdr15y9,384,137,4367,2,220
tdr15yb,384,137,4367,2,220
tdr15yc,384,137,4367,2,220
tdr15yd,428,137,5068,3,223
tdr15ye,428,137,5068,3,223
tdr15yf,428,137,5068,3,223
tdr15yg,428,137,5068,3,223
tdr15yh,428,137,5068,3,223
tdr15yj,428,137,5068,3,223
tdr15yk,428,137,5068,3,223
tdr15ym,428,137,5068,3,223
tdr15yn,428,137,5068,3,223
tdr15yp,428,137,5068,3,223
tdr15yq,428,137,5068,3,223
tdr15yr,428,137,5068,3,223
tdr15ys,428,137,5068,3,223
tdr15yt,428,137,5068,3,223
tdr15yu,428,137,5068,3,223
tdr15yv,428,137,5068,3,223
tdr15yw,428,137,5068,3,223
tdr15yx,428,137,5068,3,223
tdr15yy,428,137,5068,3,223
tdr15yz,428,137,5068,3,223
tdr15z0,384,137,4367,2,220
tdr15z1,384,137,4367,2,220
tdr15z2,384,137,4367,2,220
tdr15z3,384,137,4367,2,220
tdr15z4,384,137,4367,2,220
tdr15z5,384,137,4367,2,220
tdr15z6,384,137,4367,2,220
tdr15z7,384,137,4367,2,220
tdr15z8,384,137,4367,2,220
tdr15z9,384,137,4367,2,220
tdr15zb,384,137,4367,2,220
tdr15zc,384,137,4367,2,220
tdr15zd,384,137,4367,2,220
tdr15ze,384,137,4367,2,220
tdr15zf,384,137,4367,2,220
tdr15zg,384,137,4367,2,220
tdr15zh,384,137,4367,2,220
tdr15zj,384,137,4367,2,220
tdr15zk,384,137,4367,2,220
tdr15zm,384,137,4367,2,220
tdr15zn,384,137,4367,2,220
tdr15zp,420,137,4941,3,217
tdr15zq,384,137,4367,2,220
tdr15zr,420,137,4941,3,217
tdr15zs,384,137,4367,2,220
tdr15zt,384,137,4367,2,220
tdr15zu,384,137,4367,2,220
tdr15zv,384,137,4367,2,220
tdr15zw,384,137,4367,2,220
tdr15zx,420,137,4941,3,217
tdr15zy,384,137,4367,2,220
tdr15zz,420,137,4941,3,217
tdr16bg,214,0,1865,1,154
tdr16bj,214,0,1865,1,154
tdr16bk,214,0,1865,1,154
tdr16bm,214,0,1865,1,154
tdr16bn,214,0,1865,1,154
tdr16bp,214,0,1865,1,154
tdr16bq,214,0,1865,1,154
tdr16br,214,0,1865,1,154
tdr16bs,214,0,1865,1,154
tdr16bt,214,0,1865,1,154
tdr16bu,214,0,1865,1,154
tdr16bv,214,0,1865,1,154
tdr16bw,214,0,1865,1,154
tdr16bx,214,0,1865,1,154
tdr16by,214,0,1865,1,154
tdr16bz,214,0,1865,1,154
tdr16c5,214,0,1865,1,154
tdr16c7,214,0,1865,1,154
tdr16cd,214,0,1865,1,154
tdr16ce,214,0,1865,1,154
tdr16cf,214,0,1865,1,154
tdr16cg,214,0,1865,1,154
tdr16ch,214,0,1865,1,154
tdr16cj,214,0,1865,1,154
tdr16ck,214,0,1865,1,154
tdr16cm,214,0,1865,1,154
tdr16cn,214,0,1865,1,154
tdr16cp,214,0,1865,1,154
tdr16cq,214,0,1865,1,154
tdr16cr,214,0,1865,1,154
tdr16cs,214,0,1865,1,154
tdr16ct,214,0,1865,1,154
tdr16cu,214,0,1865,1,154
tdr16cv,214,0,1865,1,154
tdr16cw,214,0,1865,1,154
tdr16cx,214,0,1865,1,154
tdr16cy,214,0,1865,1,154
tdr16cz,214,0,1865,1,154
tdr16er,152,90,1226,1,140
tdr16ew,152,90,1226,1,140
tdr16ex,152,90,1226,1,140
tdr16ey,152,90,1226,1,140
tdr16ez,152,90,1226,1,140
tdr16f3,214,0,1865,1,154
tdr16f4,214,0,1865,1,154
tdr16f5,214,0,1865,1,154
tdr16f6,214,0,1865,1,154
tdr16f7,214,0,1865,1,154
tdr16f9,214,0,1865,1,154
tdr16fc,214,0,1865,1,154
tdr16fd,214,0,1865,1,154
tdr16fe,214,0,1865,1,154
tdr16ff,214,0,1865,1,154
tdr16fg,214,0,1865,1,154
tdr16fh,214,0,1865,1,154
tdr16fj,214,0,1865,1,154
tdr16fk,214,0,1865,1,154
tdr16fm,214,0,1865,1,154
tdr16fn,214,0,1865,1,154
tdr16fp,214,0,1865,1,154
tdr16fq,214,0,1865,1,154
tdr16fr,214,0,1865,1,154
tdr16fs,214,0,1865,1,154
tdr16ft,214,0,1865,1,154
tdr16fu,214,0,1865,1,154
tdr16fv,214,0,1865,1,154
tdr16fw,214,0,1865,1,154
tdr16fx,214,0,1865,1,154
tdr16fy,214,0,1865,1,154
tdr16fz,174,172,1544,1,137
tdr16g1,214,0,1865,1,154
tdr16g2,214,0,1865,1,154
tdr16g3,214,0,1865,1,154
tdr16g4,214,0,1865,1,154
tdr16g5,214,0,1865,1,154
tdr16g6,214,0,1865,1,154
tdr16g7,214,0,1865,1,154
tdr16g8,214,0,1865,1,154
tdr16g9,214,0,1865,1,154
tdr16gb,214,0,1865,1,154
tdr16gc,214,0,1865,1,154
tdr16gd,214,0,1865,1,154
tdr16ge,214,0,1865,1,154
tdr16gf,214,0,1865,1,154
tdr16gg,214,0,1865,1,154
tdr16gh,214,0,1865,1,154
tdr16gj,214,0,1865,1,154
tdr16gk,214,0,1865,1,154
tdr16gm,214,0,1865,1,154
tdr16gn,174,172,1544,1,137
tdr16gp,174,172,1544,1,137
tdr16gq,174,172,1544,1,137
tdr16gr,174,172,1544,1,137
tdr16gs,214,0,1865,1,154
tdr16gt,174,172,1544,1,137
tdr16gu,214,0,1865,1,154
tdr16gv,174,172,1544,1,137
tdr16gw,174,172,1544,1,137
tdr16gx,174,172,1544,1,137
tdr16gy,174,172,1544,1,137
tdr16gz,174,172,1544,1,137
tdr16sn,152,90,1226,1,140
tdr16sp,152,90,1226,1,140
tdr16sq,152,90,1226,1,140
tdr16sr,152,90,1226,1,140
tdr16sw,152,90,1226,1,140
tdr16sx,152,90,1226,1,140
tdr16sy,152,90,1226,1,140
tdr16sz,152,90,1226,1,140
tdr16tn,152,90,1226,1,140
tdr16tp,152,90,1226,1,140
tdr16tq,152,90,1226,1,140
tdr16tr,152,90,1226,1,140
tdr16tw,152,90,1226,1,140
tdr16tx,152,90,1226,1,140
tdr16ty,152,90,1226,1,140
tdr16tz,152,90,1226,1,140
tdr16u0,214,0,1865,1,154
tdr16u1,214,0,1865,1,154
tdr16u2,214,0,1865,1,154
tdr16u3,214,0,1865,1,154
tdr16u4,214,0,1865,1,154
tdr16u5,214,0,1865,1,154
tdr16u6,214,0,1865,1,154
tdr16u7,174,172,1544,1,137
tdr16u8,214,0,1865,1,154
tdr16u9,214,0,1865,1,154
tdr16ub,214,0,1865,1,154
tdr16uc,214,0,1865,1,154
tdr16ud,214,0,1865,1,154
tdr16ue,174,172,1544,1,137
tdr16uf,174,172,1544,1,137
tdr16ug,174,172,1544,1,137
tdr16uh,174,172,1544,1,137
tdr16uj,174,172,1544,1,137
tdr16uk,174,172,1544,1,137
tdr16um,174,172,1544,1,137
tdr16un,174,172,1544,1,137
tdr16up,377,172,3688,2,193
tdr16uq,174,172,1544,1,137
tdr16ur,377,172,3688,2,193
tdr16us,174,172,1544,1,137
tdr16ut,174,172,1544,1,137
tdr16uu,174,172,1544,1,137
tdr16uv,377,172,3688,2,193
tdr16uw,377,172,3688,2,193
tdr16ux,377,172,3688,2,193
tdr16uy,377,172,3688,2,193
tdr16uz,377,172,3688,2,193
tdr16v0,214,0,1865,1,154
tdr16v1,214,0,1865,1,154
tdr16v2,214,0,1865,1,154
tdr16v3,214,0,1865,1,154
tdr16v4,174,172,1544,1,137
tdr16v5,174,172,1544,1,137
tdr16v6,174,172,1544,1,137
tdr16v7,174,172,1544,1,137
tdr16v8,214,0,1865,1,154
tdr16v9,174,172,1544,1,137
tdr16vb,214,0,1865,1,154
tdr16vc,174,172,1544,1,137
tdr16vd,174,172,1544,1,137
tdr16ve,377,172,3688,2,193
tdr16vf,174,172,1544,1,137
tdr16vg,377,172,3688,2,193
tdr16vh,377,172,3688,2,193
tdr16vj,377,172,3688,2,193
tdr16vk,377,172,3688,2,193
tdr16vm,377,172,3688,2,193
tdr16vn,377,172,3688,2,193
tdr16vp,377,172,3688,2,193
tdr16vq,377,172,3688,2,193
tdr16vr,377,172,3688,2,193
tdr16vs,377,172,3688,2,193
tdr16vt,377,172,3688,2,193
tdr16vu,377,172,3688,2,193
tdr16vv,377,172,3688,2,193
tdr16vw,377,172,3688,2,193
tdr16vx,377,172,3688,2,193
tdr16vy,377,172,3688,2,193
tdr16vz,377,172,3688,2,193
tdr16wn,152,90,1226,1,140
tdr16wp,152,90,1226,1,140
tdr16wq,152,90,1226,1,140
tdr16wr,152,90,1226,1,140
tdr16ww,152,90,1226,1,140
tdr16wx,152,90,1226,1,140
tdr16wy,152,90,1226,1,140
tdr16wz,152,90,1226,1,140
tdr16xn,152,90,1226,1,140
tdr16xp,152,90,1226,1,140
tdr16xq,152,90,1226,1,140
tdr16xr,152,90,1226,1,140
tdr16xw,152,90,1226,1,140
tdr16xx,174,172,1544,1,137
tdr16xy,152,90,1226,1,140
tdr16xz,339,90,3178,2,182
tdr16y0,214,0,1865,1,154
tdr16y1,174,172,1544,1,137
tdr16y2,174,172,1544,1,137
tdr16y3,174,172,1544,1,137
tdr16y4,377,172,3688,2,193
tdr16y5,377,172,3688,2,193
tdr16y6,377,172,3688,2,193
tdr16y7,377,172,3688,2,193
tdr16y8,174,172,1544,1,137
tdr16y9,377,172,3688,2,193
tdr16yb,174,172,1544,1,137
tdr16yc,377,172,3688,2,193
tdr16yd,377,172,3688,2,193
tdr16ye,377,172,3688,2,193
tdr16yf,377,172,3688,2,193
tdr16yg,377,172,3688,2,193
tdr16yh,377,172,3688,2,193
tdr16yj,377,172,3688,2,193
tdr16yk,377,172,3688,2,193
tdr16ym,377,172,3688,2,193
tdr16yn,377,172,3688,2,193
tdr16yp,377,172,3688,2,193
tdr16yq,377,172,3688,2,193
tdr16yr,377,172,3688,2,193
tdr16ys,377,172,3688,2,193
tdr16yt,377,172,3688,2,193
tdr16yu,377,172,3688,2,193
tdr16yv,377,172,3688,2,193
tdr16yw,377,172,3688,2,193
tdr16yx,377,172,3688,2,193
tdr16yy,377,172,3688,2,193
tdr16yz,377,172,3688,2,193
tdr16z0,377,172,3688,2,193
tdr16z1,377,172,3688,2,193
tdr16z2,377,172,3688,2,193
tdr16z3,377,172,3688,2,193
tdr16z4,377,172,3688,2,193
tdr16z5,377,172,3688,2,193
tdr16z6,377,172,3688,2,193
tdr16z7,377,172,3688,2,193
tdr16z8,377,172,3688,2,193
tdr16z9,377,172,3688,2,193
tdr16zb,377,172,3688,2,193
tdr16zc,377,172,3688,2,193
tdr16zd,377,172,3688,2,193
tdr16ze,377,172,3688,2,193
tdr16zf,377,172,3688,2,193
tdr16zg,377,172,3688,2,193
tdr16zh,377,172,3688,2,193
tdr16zj,377,172,3688,2,193
tdr16zk,377,172,3688,2,193
tdr16zm,377,172,3688,2,193
tdr16zn,377,172,3688,2,193
tdr16zp,377,172,3688,2,193
tdr16zq,377,172,3688,2,193
tdr16zr,377,172,3688,2,193
tdr16zs,377,172,3688,2,193
tdr16zt,377,172,3688,2,193
tdr16zu,377,172,3688,2,193
tdr16zv,377,172,3688,2,193
tdr16zw,377,172,3688,2,193
tdr16zx,418,215,4224,3,205
tdr16zy,418,215,4224,3,205
tdr16zz,418,215,4224,3,205
tdr1700,214,0,1865,1,154
tdr1701,214,0,1865,1,154
tdr1702,214,0,1865,1,154
tdr1703,214,0,1865,1,154
tdr1704,214,0,1865,1,154
tdr1705,214,0,1865,1,154
tdr1706,214,0,1865,1,154
tdr1707,214,0,1865,1,154
tdr1708,214,0,1865,1,154
tdr1709,214,0,1865,1,154
tdr170b,214,0,1865,1,154
tdr170c,214,0,1865,1,154
tdr170d,214,0,1865,1,154
tdr170e,214,0,1865,1,154
tdr170f,214,0,1865,1,154
tdr170g,214,0,1865,1,154
tdr170h,214,0,1865,1,154
tdr170j,214,0,1865,1,154
tdr170k,214,0,1865,1,154
tdr170m,214,0,1865,1,154
tdr170n,214,0,1865,1,154
tdr170p,321,0,3102,2,188
tdr170q,214,0,1865,1,154
tdr170r,321,0,3102,2,188
tdr170s,214,0,1865,1,154
tdr170t,214,0,1865,1,154
tdr170u,214,0,1865,1,154
tdr170v,214,0,1865,1,154
tdr170w,214,0,1865,1,154
tdr170x,321,0,3102,2,188
tdr170y,321,0,3102,2,188
tdr170z,329,172,3165,2,197
tdr1710,214,0,1865,1,154
tdr1711,214,0,1865,1,154
tdr1712,214,0,1865,1,154
tdr1713,214,0,1865,1,154
tdr1714,214,0,1865,1,154
tdr1715,214,0,1865,1,154
tdr1716,214,0,1865,1,154
tdr1717,214,0,1865,1,154
tdr1718,214,0,1865,1,154
tdr1719,214,0,1865,1,154
tdr171b,214,0,1865,1,154
tdr171c,214,0,1865,1,154
tdr171d,214,0,1865,1,154
tdr171e,214,0,1865,1,154
tdr171f,214,0,1865,1,154
tdr171g,174,172,1544,1,137
tdr171h,214,0,1865,1,154
tdr171j,214,0,1865,1,154
tdr171k,214,0,1865,1,154
tdr171m,329,172,3165,2,197
tdr171n,329,172,3165,2,197
tdr171p,329,172,3165,2,197
tdr171q,329,172,3165,2,197
tdr171r,329,172,3165,2,197
tdr171s,174,172,1544,1,137
tdr171t,329,172,3165,2,197
tdr171u,329,172,3165,2,197
tdr171v,329,172,3165,2,197
tdr171w,329,172,3165,2,197
tdr171x,329,172,3165,2,197
tdr171y,329,172,3165,2,197
tdr171z,329,172,3165,2,197
tdr1720,321,0,3102,2,188
tdr1721,248,137,3151,1,206
tdr1722,321,0,3102,2,188
tdr1723,248,137,3151,1,206
tdr1724,248,137,3151,1,206
tdr1725,248,137,3151,1,206
tdr1726,248,137,3151,1,206
tdr1727,329,172,3165,2,197
tdr1728,321,0,3102,2,188
tdr1729,329,172,3165,2,197
tdr172b,329,172,3165,2,197
tdr172c,329,172,3165,2,197
tdr172d,329,172,3165,2,197
tdr172e,329,172,3165,2,197
tdr172f,329,172,3165,2,197
tdr172g,329,172,3165,2,197
tdr172h,329,172,3165,2,197
tdr172j,329,172,3165,2,197
tdr172k,329,172,3165,2,197
tdr172m,329,172,3165,2,197
tdr172n,329,172,3165,2,197
tdr172p,329,172,3165,2,197
tdr172q,329,172,3165,2,197
tdr172r,329,172,3165,2,197
tdr172s,329,172,3165,2,197
tdr172t,329,172,3165,2,197
tdr172u,329,172,3165,2,197
tdr172v,329,172,3165,2,197
tdr172w,329,172,3165,2,197
tdr172x,329,172,3165,2,197
tdr172y,329,172,3165,2,197
tdr172z,345,137,4187,2,215
tdr1730,329,172,3165,2,197
tdr1731,329,172,3165,2,197
tdr1732,329,172,3165,2,197
tdr1733,329,172,3165,2,197
tdr1734,329,172,3165,2,197
tdr1735,329,172,3165,2,197
tdr1736,329,172,3165,2,197
tdr1737,329,172,3165,2,197
tdr1738,329,172,3165,2,197
tdr1739,329,172,3165,2,197
tdr173b,329,172,3165,2,197
tdr173c,329,172,3165,2,197
tdr173d,329,172,3165,2,197
tdr173e,329,172,3165,2,197
tdr173f,329,172,3165,2,197
tdr173g,377,172,3688,2,193
tdr173h,329,172,3165,2,197
tdr173j,329,172,3165,2,197
tdr173k,329,172,3165,2,197
tdr173m,329,172,3165,2,197
tdr173n,329,172,3165,2,197
tdr173p,345,137,4187,2,215
tdr173q,329,172,3165,2,197
tdr173r,447,172,4576,3,203
tdr173s,329,172,3165,2,197
tdr173t,447,172,4576,3,203
tdr173u,447,172,4576,3,203
tdr173v,447,172,4576,3,203
tdr173w,447,172,4576,3,203
tdr173x,447,172,4576,3,203
tdr173y,447,172,4576,3,203
tdr173z,447,172,4576,3,203
tdr1740,214,0,1865,1,154
tdr1741,214,0,1865,1,154
tdr1742,214,0,1865,1,154
tdr1743,174,172,1544,1,137
tdr1744,174,172,1544,1,137
tdr1745,174,172,1544,1,137
tdr1746,174,172,1544,1,137
tdr1747,329,172,3165,2,197
tdr1748,174,172,1544,1,137
tdr1749,174,172,1544,1,137
tdr174b,174,172,1544,1,137
tdr174c,174,172,1544,1,137
tdr174d,174,172,1544,1,137
tdr174e,329,172,3165,2,197
tdr174f,174,172,1544,1,137
tdr174g,329,172,3165,2,197
tdr174h,329,172,3165,2,197
tdr174j,329,172,3165,2,197
tdr174k,329,172,3165,2,197
tdr174m,329,172,3165,2,197
tdr174n,329,172,3165,2,197
tdr174p,329,172,3165,2,197
tdr174q,329,172,3165,2,197
tdr174r,377,172,3688,2,193
tdr174s,329,172,3165,2,197
tdr174t,329,172,3165,2,197
tdr174u,329,172,3165,2,197
tdr174v,377,172,3688,2,193
tdr174w,377,172,3688,2,193
tdr174x,377,172,3688,2,193
tdr174y,377,172,3688,2,193
tdr174z,377,172,3688,2,193
tdr1750,174,172,1544,1,137
tdr1751,174,172,1544,1,137
tdr1752,174,172,1544,1,137
tdr1753,174,172,1544,1,137
tdr1754,329,172,3165,2,197
tdr1755,377,172,3688,2,193
tdr1756,377,172,3688,2,193
tdr1757,377,172,3688,2,193
tdr1758,174,172,1544,1,137
tdr1759,377,172,3688,2,193
tdr175b,377,172,3688,2,193
tdr175c,377,172,3688,2,193
tdr175d,377,172,3688,2,193
tdr175e,377,172,3688,2,193
tdr175f,377,172,3688,2,193
tdr175g,377,172,3688,2,193
tdr175h,377,172,3688,2,193
tdr175j,377,172,3688,2,193
tdr175k,377,172,3688,2,193
tdr175m,377,172,3688,2,193
tdr175n,377,172,3688,2,193
tdr175p,377,172,3688,2,193
tdr175q,377,172,3688,2,193
tdr175r,377,172,3688,2,193
tdr175s,377,172,3688,2,193
tdr175t,377,172,3688,2,193
tdr175u,377,172,3688,2,193
tdr175v,377,172,3688,2,193
tdr175w,377,172,3688,2,193
tdr175x,377,172,3688,2,193
tdr175y,377,172,3688,2,193
tdr175z,377,172,3688,2,193
tdr1760,329,172,3165,2,197
tdr1761,377,172,3688,2,193
tdr1762,377,172,3688,2,193
tdr1763,377,172,3688,2,193
tdr1764,377,172,3688,2,193
tdr1765,447,172,4576,3,203
tdr1766,377,172,3688,2,193
tdr1767,447,172,4576,3,203
tdr1768,377,172,3688,2,193
tdr1769,377,172,3688,2,193
tdr176b,377,172,3688,2,193
tdr176c,377,172,3688,2,193
tdr176d,377,172,3688,2,193
tdr176e,447,172,4576,3,203
tdr176f,447,172,4576,3,203
tdr176g,447,172,4576,3,203
tdr176h,447,172,4576,3,203
tdr176j,447,172,4576,3,203
tdr176k,447,172,4576,3,203
tdr176m,447,172,4576,3,203
tdr176n,447,172,4576,3,203
tdr176p,447,172,4576,3,203
tdr176q,447,172,4576,3,203
tdr176r,447,172,4576,3,203
tdr176s,447,172,4576,3,203
tdr176t,447,172,4576,3,203
tdr176u,447,172,4576,3,203
tdr176v,447,172,4576,3,203
tdr176w,447,172,4576,3,203
tdr176x,447,172,4576,3,203
tdr176y,447,172,4576,3,203
tdr176z,447,172,4576,3,203
tdr1770,377,172,3688,2,193
tdr1771,377,172,3688,2,193
tdr1772,377,172,3688,2,193
tdr1773,377,172,3688,2,193
tdr1774,447,172,4576,3,203
tdr1775,447,172,4576,3,203
tdr1776,447,172,4576,3,203
tdr1777,447,172,4576,3,203
tdr1778,377,172,3688,2,193
tdr1779,447,172,4576,3,203
tdr177b,377,172,3688,2,193
tdr177c,447,172,4576,3,203
tdr177d,447,172,4576,3,203
tdr177e,447,172,4576,3,203
tdr177f,447,172,4576,3,203
tdr177g,447,172,4576,3,203
tdr177h,447,172,4576,3,203
tdr177j,447,172,4576,3,203
tdr177k,447,172,4576,3,203
tdr177m,447,172,4576,3,203
tdr177n,447,172,4576,3,203
tdr177p,447,172,4576,3,203
tdr177q,447,172,4576,3,203
tdr177r,447,172,4576,3,203
tdr177s,447,172,4576,3,203
tdr177t,447,172,4576,3,203
tdr177u,447,172,4576,3,203
tdr177v,447,172,4576,3,203
tdr177w,447,172,4576,3,203
tdr177x,447,172,4576,3,203
