geo_hash, rel_nfnv_prod_count,fnv_prod_count,prod_count,stores_count,sub_cat_count
tdr1g6q,339,90,3178,2,182
tdr1g6r,339,90,3178,2,182
tdr1g6s,339,90,3178,2,182
tdr1g6t,339,90,3178,2,182
tdr1g6u,339,90,3178,2,182
tdr1g6v,339,90,3178,2,182
tdr1g6w,339,90,3178,2,182
tdr1g6x,339,90,3178,2,182
tdr1g6y,339,90,3178,2,182
tdr1g6z,339,90,3178,2,182
tdr1g70,365,0,3393,2,185
tdr1g71,365,0,3393,2,185
tdr1g72,365,0,3393,2,185
tdr1g73,365,0,3393,2,185
tdr1g74,365,0,3393,2,185
tdr1g75,339,90,3178,2,182
tdr1g76,365,0,3393,2,185
tdr1g77,365,0,3393,2,185
tdr1g78,365,0,3393,2,185
tdr1g79,365,0,3393,2,185
tdr1g7b,365,0,3393,2,185
tdr1g7c,365,0,3393,2,185
tdr1g7d,365,0,3393,2,185
tdr1g7e,365,0,3393,2,185
tdr1g7f,365,0,3393,2,185
tdr1g7g,365,0,3393,2,185
tdr1g7h,339,90,3178,2,182
tdr1g7j,339,90,3178,2,182
tdr1g7k,365,0,3393,2,185
tdr1g7m,339,90,3178,2,182
tdr1g7n,339,90,3178,2,182
tdr1g7p,339,90,3178,2,182
tdr1g7q,339,90,3178,2,182
tdr1g7r,339,90,3178,2,182
tdr1g7s,365,0,3393,2,185
tdr1g7t,365,0,3393,2,185
tdr1g7u,365,0,3393,2,185
tdr1g7v,365,0,3393,2,185
tdr1g7w,365,0,3393,2,185
tdr1g7x,365,0,3393,2,185
tdr1g7y,365,0,3393,2,185
tdr1g7z,365,0,3393,2,185
tdr1g80,377,172,3688,2,193
tdr1g81,377,172,3688,2,193
tdr1g82,377,172,3688,2,193
tdr1g83,377,172,3688,2,193
tdr1g84,377,172,3688,2,193
tdr1g85,377,172,3688,2,193
tdr1g86,377,172,3688,2,193
tdr1g87,377,172,3688,2,193
tdr1g88,377,172,3688,2,193
tdr1g89,377,172,3688,2,193
tdr1g8b,377,172,3688,2,193
tdr1g8c,377,172,3688,2,193
tdr1g8d,377,172,3688,2,193
tdr1g8e,377,172,3688,2,193
tdr1g8f,377,172,3688,2,193
tdr1g8g,377,172,3688,2,193
tdr1g8h,377,172,3688,2,193
tdr1g8j,377,172,3688,2,193
tdr1g8k,377,172,3688,2,193
tdr1g8m,377,172,3688,2,193
tdr1g8n,377,172,3688,2,193
tdr1g8p,377,172,3688,2,193
tdr1g8q,377,172,3688,2,193
tdr1g8r,377,172,3688,2,193
tdr1g8s,377,172,3688,2,193
tdr1g8t,377,172,3688,2,193
tdr1g8u,377,172,3688,2,193
tdr1g8v,377,172,3688,2,193
tdr1g8w,377,172,3688,2,193
tdr1g8x,377,172,3688,2,193
tdr1g8y,377,172,3688,2,193
tdr1g8z,377,172,3688,2,193
tdr1g90,377,172,3688,2,193
tdr1g91,377,172,3688,2,193
tdr1g92,377,172,3688,2,193
tdr1g93,377,172,3688,2,193
tdr1g94,377,172,3688,2,193
tdr1g95,377,172,3688,2,193
tdr1g96,377,172,3688,2,193
tdr1g97,377,172,3688,2,193
tdr1g98,377,172,3688,2,193
tdr1g99,377,172,3688,2,193
tdr1g9b,339,90,3178,2,182
tdr1g9c,377,172,3688,2,193
tdr1g9d,377,172,3688,2,193
tdr1g9e,377,172,3688,2,193
tdr1g9f,377,172,3688,2,193
tdr1g9g,377,172,3688,2,193
tdr1g9h,377,172,3688,2,193
tdr1g9j,377,172,3688,2,193
tdr1g9k,377,172,3688,2,193
tdr1g9m,377,172,3688,2,193
tdr1g9n,377,172,3688,2,193
tdr1g9p,377,172,3688,2,193
tdr1g9q,377,172,3688,2,193
tdr1g9r,377,172,3688,2,193
tdr1g9s,377,172,3688,2,193
tdr1g9t,377,172,3688,2,193
tdr1g9u,377,172,3688,2,193
tdr1g9v,377,172,3688,2,193
tdr1g9w,377,172,3688,2,193
tdr1g9x,377,172,3688,2,193
tdr1g9y,377,172,3688,2,193
tdr1g9z,377,172,3688,2,193
tdr1gb0,377,172,3688,2,193
tdr1gb1,377,172,3688,2,193
tdr1gb2,377,172,3688,2,193
tdr1gb3,377,172,3688,2,193
tdr1gb4,377,172,3688,2,193
tdr1gb5,377,172,3688,2,193
tdr1gb6,377,172,3688,2,193
tdr1gb7,377,172,3688,2,193
tdr1gb8,377,172,3688,2,193
tdr1gb9,377,172,3688,2,193
tdr1gbb,377,172,3688,2,193
tdr1gbc,377,172,3688,2,193
tdr1gbd,377,172,3688,2,193
tdr1gbe,377,172,3688,2,193
tdr1gbf,377,172,3688,2,193
tdr1gbg,377,172,3688,2,193
tdr1gbh,377,172,3688,2,193
tdr1gbj,377,172,3688,2,193
tdr1gbk,377,172,3688,2,193
tdr1gbm,377,172,3688,2,193
tdr1gbn,377,172,3688,2,193
tdr1gbp,377,172,3688,2,193
tdr1gbq,377,172,3688,2,193
tdr1gbr,377,172,3688,2,193
tdr1gbs,377,172,3688,2,193
tdr1gbt,377,172,3688,2,193
tdr1gbu,377,172,3688,2,193
tdr1gbv,377,172,3688,2,193
tdr1gbw,377,172,3688,2,193
tdr1gbx,377,172,3688,2,193
tdr1gby,377,172,3688,2,193
tdr1gbz,377,172,3688,2,193
tdr1gc0,377,172,3688,2,193
tdr1gc1,377,172,3688,2,193
tdr1gc2,377,172,3688,2,193
tdr1gc3,377,172,3688,2,193
tdr1gc4,377,172,3688,2,193
tdr1gc5,377,172,3688,2,193
tdr1gc6,377,172,3688,2,193
tdr1gc7,377,172,3688,2,193
tdr1gc8,377,172,3688,2,193
tdr1gc9,377,172,3688,2,193
tdr1gcb,377,172,3688,2,193
tdr1gcc,377,172,3688,2,193
tdr1gcd,377,172,3688,2,193
tdr1gce,377,172,3688,2,193
tdr1gcf,377,172,3688,2,193
tdr1gcg,377,172,3688,2,193
tdr1gch,377,172,3688,2,193
tdr1gcj,377,172,3688,2,193
tdr1gck,377,172,3688,2,193
tdr1gcm,377,172,3688,2,193
tdr1gcn,377,172,3688,2,193
tdr1gcp,377,172,3688,2,193
tdr1gcq,377,172,3688,2,193
tdr1gcr,377,172,3688,2,193
tdr1gcs,377,172,3688,2,193
tdr1gct,377,172,3688,2,193
tdr1gcu,377,172,3688,2,193
tdr1gcv,377,172,3688,2,193
tdr1gcw,377,172,3688,2,193
tdr1gcx,377,172,3688,2,193
tdr1gcy,377,172,3688,2,193
tdr1gcz,377,172,3688,2,193
tdr1gd0,339,90,3178,2,182
tdr1gd1,339,90,3178,2,182
tdr1gd2,339,90,3178,2,182
tdr1gd3,339,90,3178,2,182
tdr1gd4,427,0,4456,2,189
tdr1gd5,377,172,3688,2,193
tdr1gd6,427,0,4456,2,189
tdr1gd7,427,0,4456,2,189
tdr1gd8,339,90,3178,2,182
tdr1gd9,427,0,4456,2,189
tdr1gdb,339,90,3178,2,182
tdr1gdc,427,0,4456,2,189
tdr1gdd,427,0,4456,2,189
tdr1gde,427,0,4456,2,189
tdr1gdf,427,0,4456,2,189
tdr1gdg,427,0,4456,2,189
tdr1gdh,377,172,3688,2,193
tdr1gdj,377,172,3688,2,193
tdr1gdk,427,0,4456,2,189
tdr1gdm,427,0,4456,2,189
tdr1gdn,377,172,3688,2,193
tdr1gdp,377,172,3688,2,193
tdr1gdq,427,0,4456,2,189
tdr1gdr,377,172,3688,2,193
tdr1gds,427,0,4456,2,189
tdr1gdt,427,0,4456,2,189
tdr1gdu,427,0,4456,2,189
tdr1gdv,427,0,4456,2,189
tdr1gdw,427,0,4456,2,189
tdr1gdx,427,0,4456,2,189
tdr1gdy,427,0,4456,2,189
tdr1gdz,427,0,4456,2,189
tdr1ge0,339,90,3178,2,182
tdr1ge1,427,0,4456,2,189
tdr1ge2,339,90,3178,2,182
tdr1ge3,427,0,4456,2,189
tdr1ge4,427,0,4456,2,189
tdr1ge5,427,0,4456,2,189
tdr1ge6,427,0,4456,2,189
tdr1ge7,427,0,4456,2,189
tdr1ge8,339,90,3178,2,182
tdr1ge9,427,0,4456,2,189
tdr1geb,365,0,3393,2,185
tdr1gec,427,0,4456,2,189
tdr1ged,427,0,4456,2,189
tdr1gee,427,0,4456,2,189
tdr1gef,427,0,4456,2,189
tdr1geg,427,0,4456,2,189
tdr1geh,427,0,4456,2,189
tdr1gej,427,0,4456,2,189
tdr1gek,427,0,4456,2,189
tdr1gem,427,0,4456,2,189
tdr1gen,427,0,4456,2,189
tdr1gep,427,0,4456,2,189
tdr1geq,427,0,4456,2,189
tdr1ger,427,0,4456,2,189
tdr1ges,427,0,4456,2,189
tdr1get,427,0,4456,2,189
tdr1geu,427,0,4456,2,189
tdr1gev,427,0,4456,2,189
tdr1gew,427,0,4456,2,189
tdr1gex,427,0,4456,2,189
tdr1gey,427,0,4456,2,189
tdr1gez,427,0,4456,2,189
tdr1gf0,377,172,3688,2,193
tdr1gf1,377,172,3688,2,193
tdr1gf2,377,172,3688,2,193
tdr1gf3,377,172,3688,2,193
tdr1gf4,377,172,3688,2,193
tdr1gf5,377,172,3688,2,193
tdr1gf6,377,172,3688,2,193
tdr1gf7,377,172,3688,2,193
tdr1gf8,427,0,4456,2,189
tdr1gf9,427,0,4456,2,189
tdr1gfb,427,0,4456,2,189
tdr1gfc,427,0,4456,2,189
tdr1gfd,427,0,4456,2,189
tdr1gfe,427,0,4456,2,189
tdr1gff,427,0,4456,2,189
tdr1gfg,427,0,4456,2,189
tdr1gfh,377,172,3688,2,193
tdr1gfj,377,172,3688,2,193
tdr1gfk,377,172,3688,2,193
tdr1gfm,377,172,3688,2,193
tdr1gfn,377,172,3688,2,193
tdr1gfp,377,172,3688,2,193
tdr1gfq,377,172,3688,2,193
tdr1gfr,377,172,3688,2,193
tdr1gfs,427,0,4456,2,189
tdr1gft,427,0,4456,2,189
tdr1gfu,427,0,4456,2,189
tdr1gfv,427,0,4456,2,189
tdr1gfw,427,0,4456,2,189
tdr1gfx,427,0,4456,2,189
tdr1gfy,427,0,4456,2,189
tdr1gfz,427,0,4456,2,189
tdr1gg0,427,0,4456,2,189
tdr1gg1,427,0,4456,2,189
tdr1gg2,427,0,4456,2,189
tdr1gg3,427,0,4456,2,189
tdr1gg4,427,0,4456,2,189
tdr1gg5,427,0,4456,2,189
tdr1gg6,427,0,4456,2,189
tdr1gg7,427,0,4456,2,189
tdr1gg8,427,0,4456,2,189
tdr1gg9,427,0,4456,2,189
tdr1ggb,427,0,4456,2,189
tdr1ggc,427,0,4456,2,189
tdr1ggd,427,0,4456,2,189
tdr1gge,427,0,4456,2,189
tdr1ggf,427,0,4456,2,189
tdr1ggg,427,0,4456,2,189
tdr1ggh,427,0,4456,2,189
tdr1ggj,427,0,4456,2,189
tdr1ggk,427,0,4456,2,189
tdr1ggm,427,0,4456,2,189
tdr1ggn,427,0,4456,2,189
tdr1ggp,427,0,4456,2,189
tdr1ggq,427,0,4456,2,189
tdr1ggr,427,0,4456,2,189
tdr1ggs,427,0,4456,2,189
tdr1ggt,427,0,4456,2,189
tdr1ggu,427,0,4456,2,189
tdr1ggv,427,0,4456,2,189
tdr1ggw,427,0,4456,2,189
tdr1ggx,427,0,4456,2,189
tdr1ggy,427,0,4456,2,189
tdr1ggz,427,0,4456,2,189
tdr1gh0,152,90,1226,1,140
tdr1gh1,152,90,1226,1,140
tdr1gh2,152,90,1226,1,140
tdr1gh3,152,90,1226,1,140
tdr1gh4,152,90,1226,1,140
tdr1gh5,152,90,1226,1,140
tdr1gh6,152,90,1226,1,140
tdr1gh7,152,90,1226,1,140
tdr1gh8,152,90,1226,1,140
tdr1gh9,152,90,1226,1,140
tdr1ghb,152,90,1226,1,140
tdr1ghc,152,90,1226,1,140
tdr1ghd,152,90,1226,1,140
tdr1ghe,152,90,1226,1,140
tdr1ghf,152,90,1226,1,140
tdr1ghg,152,90,1226,1,140
tdr1ghh,365,0,3393,2,185
tdr1ghj,365,0,3393,2,185
tdr1ghk,365,0,3393,2,185
tdr1ghm,365,0,3393,2,185
tdr1ghn,365,0,3393,2,185
tdr1ghp,365,0,3393,2,185
tdr1ghq,365,0,3393,2,185
tdr1ghr,365,0,3393,2,185
tdr1ghs,365,0,3393,2,185
tdr1ght,365,0,3393,2,185
tdr1ghu,152,90,1226,1,140
tdr1ghv,365,0,3393,2,185
tdr1ghw,365,0,3393,2,185
tdr1ghx,365,0,3393,2,185
tdr1ghy,365,0,3393,2,185
tdr1ghz,365,0,3393,2,185
tdr1gj0,202,0,1651,1,143
tdr1gj1,202,0,1651,1,143
tdr1gj2,202,0,1651,1,143
tdr1gj3,202,0,1651,1,143
tdr1gj4,152,90,1226,1,140
tdr1gj5,152,90,1226,1,140
tdr1gj6,202,0,1651,1,143
tdr1gj7,202,0,1651,1,143
tdr1gj8,202,0,1651,1,143
tdr1gj9,202,0,1651,1,143
tdr1gjb,202,0,1651,1,143
tdr1gjc,202,0,1651,1,143
tdr1gjd,202,0,1651,1,143
tdr1gje,202,0,1651,1,143
tdr1gjf,202,0,1651,1,143
tdr1gjg,202,0,1651,1,143
tdr1gjh,152,90,1226,1,140
tdr1gjj,365,0,3393,2,185
tdr1gjk,202,0,1651,1,143
tdr1gjm,365,0,3393,2,185
tdr1gjn,365,0,3393,2,185
tdr1gjp,365,0,3393,2,185
tdr1gjq,365,0,3393,2,185
tdr1gjr,365,0,3393,2,185
tdr1gjs,202,0,1651,1,143
tdr1gjt,365,0,3393,2,185
tdr1gju,202,0,1651,1,143
tdr1gjv,365,0,3393,2,185
tdr1gjw,365,0,3393,2,185
tdr1gjx,365,0,3393,2,185
tdr1gjy,365,0,3393,2,185
tdr1gjz,365,0,3393,2,185
tdr1gk0,365,0,3393,2,185
tdr1gk1,365,0,3393,2,185
tdr1gk2,365,0,3393,2,185
tdr1gk3,365,0,3393,2,185
tdr1gk4,365,0,3393,2,185
tdr1gk5,365,0,3393,2,185
tdr1gk6,365,0,3393,2,185
tdr1gk7,365,0,3393,2,185
tdr1gk8,365,0,3393,2,185
tdr1gk9,365,0,3393,2,185
tdr1gkb,365,0,3393,2,185
tdr1gkc,365,0,3393,2,185
tdr1gkd,365,0,3393,2,185
tdr1gke,365,0,3393,2,185
tdr1gkf,365,0,3393,2,185
tdr1gkg,365,0,3393,2,185
tdr1gkh,365,0,3393,2,185
tdr1gkj,365,0,3393,2,185
tdr1gkk,365,0,3393,2,185
tdr1gkm,365,0,3393,2,185
tdr1gkn,365,0,3393,2,185
tdr1gkp,365,0,3393,2,185
tdr1gkq,365,0,3393,2,185
tdr1gkr,365,0,3393,2,185
tdr1gks,365,0,3393,2,185
tdr1gkt,365,0,3393,2,185
tdr1gku,365,0,3393,2,185
tdr1gkv,365,0,3393,2,185
tdr1gkw,365,0,3393,2,185
tdr1gkx,365,0,3393,2,185
tdr1gky,365,0,3393,2,185
tdr1gkz,365,0,3393,2,185
tdr1gm0,365,0,3393,2,185
tdr1gm1,365,0,3393,2,185
tdr1gm2,365,0,3393,2,185
tdr1gm3,365,0,3393,2,185
tdr1gm4,365,0,3393,2,185
tdr1gm5,365,0,3393,2,185
tdr1gm6,365,0,3393,2,185
tdr1gm7,365,0,3393,2,185
tdr1gm8,365,0,3393,2,185
tdr1gm9,365,0,3393,2,185
tdr1gmb,365,0,3393,2,185
tdr1gmc,365,0,3393,2,185
tdr1gmd,365,0,3393,2,185
tdr1gme,365,0,3393,2,185
tdr1gmf,365,0,3393,2,185
tdr1gmg,365,0,3393,2,185
tdr1gmh,365,0,3393,2,185
tdr1gmj,365,0,3393,2,185
tdr1gmk,365,0,3393,2,185
tdr1gmm,365,0,3393,2,185
tdr1gmn,365,0,3393,2,185
tdr1gmp,365,0,3393,2,185
tdr1gmq,365,0,3393,2,185
tdr1gmr,365,0,3393,2,185
tdr1gms,365,0,3393,2,185
tdr1gmt,365,0,3393,2,185
tdr1gmu,365,0,3393,2,185
tdr1gmv,365,0,3393,2,185
tdr1gmw,365,0,3393,2,185
tdr1gmx,365,0,3393,2,185
tdr1gmy,365,0,3393,2,185
tdr1gmz,365,0,3393,2,185
tdr1gn0,202,0,1651,1,143
tdr1gn1,202,0,1651,1,143
tdr1gn2,202,0,1651,1,143
tdr1gn3,202,0,1651,1,143
tdr1gn4,202,0,1651,1,143
tdr1gn5,202,0,1651,1,143
tdr1gn6,202,0,1651,1,143
tdr1gn7,202,0,1651,1,143
tdr1gn8,202,0,1651,1,143
tdr1gn9,202,0,1651,1,143
tdr1gnb,202,0,1651,1,143
tdr1gnc,202,0,1651,1,143
tdr1gnd,202,0,1651,1,143
tdr1gne,202,0,1651,1,143
tdr1gnf,202,0,1651,1,143
tdr1gng,202,0,1651,1,143
tdr1gnh,202,0,1651,1,143
tdr1gnj,365,0,3393,2,185
tdr1gnk,202,0,1651,1,143
tdr1gnm,365,0,3393,2,185
tdr1gnn,365,0,3393,2,185
tdr1gnp,365,0,3393,2,185
tdr1gnq,365,0,3393,2,185
tdr1gnr,365,0,3393,2,185
tdr1gns,202,0,1651,1,143
tdr1gnt,365,0,3393,2,185
tdr1gnu,202,0,1651,1,143
tdr1gnv,202,0,1651,1,143
tdr1gnw,365,0,3393,2,185
tdr1gnx,365,0,3393,2,185
tdr1gny,365,0,3393,2,185
tdr1gnz,365,0,3393,2,185
tdr1gp0,202,0,1651,1,143
tdr1gp1,202,0,1651,1,143
tdr1gp2,202,0,1651,1,143
tdr1gp3,202,0,1651,1,143
tdr1gp4,202,0,1651,1,143
tdr1gp5,202,0,1651,1,143
tdr1gp6,202,0,1651,1,143
tdr1gp7,202,0,1651,1,143
tdr1gp8,202,0,1651,1,143
tdr1gp9,202,0,1651,1,143
tdr1gpb,202,0,1651,1,143
tdr1gpc,202,0,1651,1,143
tdr1gpd,202,0,1651,1,143
tdr1gpe,202,0,1651,1,143
tdr1gpf,202,0,1651,1,143
tdr1gpg,202,0,1651,1,143
tdr1gph,202,0,1651,1,143
tdr1gpj,202,0,1651,1,143
tdr1gpk,202,0,1651,1,143
tdr1gpm,202,0,1651,1,143
tdr1gpn,365,0,3393,2,185
tdr1gpp,365,0,3393,2,185
tdr1gpq,365,0,3393,2,185
tdr1gpr,365,0,3393,2,185
tdr1gps,202,0,1651,1,143
tdr1gpt,202,0,1651,1,143
tdr1gpu,202,0,1651,1,143
tdr1gpv,202,0,1651,1,143
tdr1gpw,202,0,1651,1,143
tdr1gpx,365,0,3393,2,185
tdr1gpy,202,0,1651,1,143
tdr1gpz,365,0,3393,2,185
tdr1gq0,365,0,3393,2,185
tdr1gq1,365,0,3393,2,185
tdr1gq2,365,0,3393,2,185
tdr1gq3,365,0,3393,2,185
tdr1gq4,365,0,3393,2,185
tdr1gq5,365,0,3393,2,185
tdr1gq6,365,0,3393,2,185
tdr1gq7,365,0,3393,2,185
tdr1gq8,365,0,3393,2,185
tdr1gq9,365,0,3393,2,185
tdr1gqb,365,0,3393,2,185
tdr1gqc,365,0,3393,2,185
tdr1gqd,365,0,3393,2,185
tdr1gqe,365,0,3393,2,185
tdr1gqf,365,0,3393,2,185
tdr1gqg,365,0,3393,2,185
tdr1gqh,365,0,3393,2,185
tdr1gqj,365,0,3393,2,185
tdr1gqk,365,0,3393,2,185
tdr1gqm,365,0,3393,2,185
tdr1gqn,365,0,3393,2,185
tdr1gqp,365,0,3393,2,185
tdr1gqq,365,0,3393,2,185
tdr1gqr,365,0,3393,2,185
tdr1gqs,365,0,3393,2,185
tdr1gqt,365,0,3393,2,185
tdr1gqu,365,0,3393,2,185
tdr1gqv,365,0,3393,2,185
tdr1gqw,365,0,3393,2,185
tdr1gqx,365,0,3393,2,185
tdr1gqy,365,0,3393,2,185
tdr1gqz,365,0,3393,2,185
tdr1gr0,365,0,3393,2,185
tdr1gr1,365,0,3393,2,185
tdr1gr2,365,0,3393,2,185
tdr1gr3,365,0,3393,2,185
tdr1gr4,365,0,3393,2,185
tdr1gr5,365,0,3393,2,185
tdr1gr6,365,0,3393,2,185
tdr1gr7,365,0,3393,2,185
tdr1gr8,365,0,3393,2,185
tdr1gr9,365,0,3393,2,185
tdr1grb,365,0,3393,2,185
tdr1grc,365,0,3393,2,185
tdr1grd,365,0,3393,2,185
tdr1gre,365,0,3393,2,185
tdr1grf,365,0,3393,2,185
tdr1grg,365,0,3393,2,185
tdr1grh,365,0,3393,2,185
tdr1grj,365,0,3393,2,185
tdr1grk,365,0,3393,2,185
tdr1grm,365,0,3393,2,185
tdr1grn,365,0,3393,2,185
tdr1grp,365,0,3393,2,185
tdr1grq,365,0,3393,2,185
tdr1grr,365,0,3393,2,185
tdr1grs,365,0,3393,2,185
tdr1grt,365,0,3393,2,185
tdr1gru,365,0,3393,2,185
tdr1grv,365,0,3393,2,185
tdr1grw,365,0,3393,2,185
tdr1grx,365,0,3393,2,185
tdr1gry,365,0,3393,2,185
tdr1grz,365,0,3393,2,185
tdr1gs0,365,0,3393,2,185
tdr1gs1,427,0,4456,2,189
tdr1gs2,365,0,3393,2,185
tdr1gs3,427,0,4456,2,189
tdr1gs4,427,0,4456,2,189
tdr1gs5,427,0,4456,2,189
tdr1gs6,427,0,4456,2,189
tdr1gs7,427,0,4456,2,189
tdr1gs8,365,0,3393,2,185
tdr1gs9,427,0,4456,2,189
tdr1gsb,365,0,3393,2,185
tdr1gsc,427,0,4456,2,189
tdr1gsd,427,0,4456,2,189
tdr1gse,427,0,4456,2,189
tdr1gsf,427,0,4456,2,189
tdr1gsg,427,0,4456,2,189
tdr1gsh,427,0,4456,2,189
tdr1gsj,427,0,4456,2,189
tdr1gsk,427,0,4456,2,189
tdr1gsm,427,0,4456,2,189
tdr1gsn,427,0,4456,2,189
tdr1gsp,427,0,4456,2,189
tdr1gsq,427,0,4456,2,189
tdr1gsr,427,0,4456,2,189
tdr1gss,427,0,4456,2,189
tdr1gst,427,0,4456,2,189
tdr1gsu,427,0,4456,2,189
tdr1gsv,427,0,4456,2,189
tdr1gsw,427,0,4456,2,189
tdr1gsx,427,0,4456,2,189
tdr1gsy,427,0,4456,2,189
tdr1gsz,427,0,4456,2,189
tdr1gt0,365,0,3393,2,185
tdr1gt1,427,0,4456,2,189
tdr1gt2,365,0,3393,2,185
tdr1gt3,365,0,3393,2,185
tdr1gt4,427,0,4456,2,189
tdr1gt5,427,0,4456,2,189
tdr1gt6,427,0,4456,2,189
tdr1gt7,427,0,4456,2,189
tdr1gt8,365,0,3393,2,185
tdr1gt9,365,0,3393,2,185
tdr1gtb,365,0,3393,2,185
tdr1gtc,365,0,3393,2,185
tdr1gtd,427,0,4456,2,189
tdr1gte,427,0,4456,2,189
tdr1gtf,427,0,4456,2,189
tdr1gtg,427,0,4456,2,189
tdr1gth,427,0,4456,2,189
tdr1gtj,427,0,4456,2,189
tdr1gtk,427,0,4456,2,189
tdr1gtm,427,0,4456,2,189
tdr1gtn,427,0,4456,2,189
tdr1gtp,427,0,4456,2,189
tdr1gtq,427,0,4456,2,189
tdr1gtr,427,0,4456,2,189
tdr1gts,427,0,4456,2,189
tdr1gtt,427,0,4456,2,189
tdr1gtu,427,0,4456,2,189
tdr1gtv,427,0,4456,2,189
tdr1gtw,427,0,4456,2,189
tdr1gtx,427,0,4456,2,189
tdr1gty,427,0,4456,2,189
tdr1gtz,427,0,4456,2,189
tdr1gu0,427,0,4456,2,189
tdr1gu1,427,0,4456,2,189
tdr1gu2,427,0,4456,2,189
tdr1gu3,427,0,4456,2,189
tdr1gu4,427,0,4456,2,189
tdr1gu5,427,0,4456,2,189
tdr1gu6,427,0,4456,2,189
tdr1gu7,427,0,4456,2,189
tdr1gu8,427,0,4456,2,189
tdr1gu9,427,0,4456,2,189
tdr1gub,427,0,4456,2,189
tdr1guc,427,0,4456,2,189
tdr1gud,427,0,4456,2,189
tdr1gue,427,0,4456,2,189
tdr1guf,427,0,4456,2,189
tdr1gug,427,0,4456,2,189
tdr1guh,427,0,4456,2,189
tdr1guj,427,0,4456,2,189
tdr1guk,427,0,4456,2,189
tdr1gum,427,0,4456,2,189
tdr1gun,427,0,4456,2,189
tdr1gup,427,0,4456,2,189
tdr1guq,427,0,4456,2,189
tdr1gur,427,0,4456,2,189
tdr1gus,427,0,4456,2,189
tdr1gut,427,0,4456,2,189
tdr1guu,427,0,4456,2,189
tdr1guv,427,0,4456,2,189
tdr1guw,427,0,4456,2,189
tdr1gux,427,0,4456,2,189
tdr1guy,427,0,4456,2,189
tdr1guz,427,0,4456,2,189
tdr1gv0,427,0,4456,2,189
tdr1gv1,427,0,4456,2,189
tdr1gv2,427,0,4456,2,189
tdr1gv3,427,0,4456,2,189
tdr1gv4,427,0,4456,2,189
tdr1gv5,427,0,4456,2,189
tdr1gv6,427,0,4456,2,189
tdr1gv7,427,0,4456,2,189
tdr1gv8,427,0,4456,2,189
tdr1gv9,427,0,4456,2,189
tdr1gvb,427,0,4456,2,189
tdr1gvc,427,0,4456,2,189
tdr1gvd,427,0,4456,2,189
tdr1gve,427,0,4456,2,189
tdr1gvf,427,0,4456,2,189
tdr1gvg,427,0,4456,2,189
tdr1gvh,427,0,4456,2,189
tdr1gvj,427,0,4456,2,189
tdr1gvk,427,0,4456,2,189
tdr1gvm,427,0,4456,2,189
tdr1gvn,427,0,4456,2,189
tdr1gvp,427,0,4456,2,189
tdr1gvq,427,0,4456,2,189
tdr1gvr,427,0,4456,2,189
tdr1gvs,427,0,4456,2,189
tdr1gvt,427,0,4456,2,189
tdr1gvu,427,0,4456,2,189
tdr1gvv,427,0,4456,2,189
tdr1gvw,427,0,4456,2,189
tdr1gvx,427,0,4456,2,189
tdr1gvy,427,0,4456,2,189
tdr1gvz,447,0,4166,2,193
tdr1gw0,365,0,3393,2,185
tdr1gw1,365,0,3393,2,185
tdr1gw2,365,0,3393,2,185
tdr1gw3,365,0,3393,2,185
tdr1gw4,427,0,4456,2,189
tdr1gw5,427,0,4456,2,189
tdr1gw6,427,0,4456,2,189
tdr1gw7,427,0,4456,2,189
tdr1gw8,365,0,3393,2,185
tdr1gw9,365,0,3393,2,185
tdr1gwb,365,0,3393,2,185
tdr1gwc,365,0,3393,2,185
tdr1gwd,365,0,3393,2,185
tdr1gwe,457,0,4845,3,191
tdr1gwf,365,0,3393,2,185
tdr1gwg,457,0,4845,3,191
tdr1gwh,427,0,4456,2,189
tdr1gwj,427,0,4456,2,189
tdr1gwk,427,0,4456,2,189
tdr1gwm,427,0,4456,2,189
tdr1gwn,427,0,4456,2,189
tdr1gwp,427,0,4456,2,189
tdr1gwq,427,0,4456,2,189
tdr1gwr,427,0,4456,2,189
tdr1gws,427,0,4456,2,189
tdr1gwt,427,0,4456,2,189
tdr1gwu,457,0,4845,3,191
tdr1gwv,457,0,4845,3,191
tdr1gww,427,0,4456,2,189
tdr1gwx,427,0,4456,2,189
tdr1gwy,457,0,4845,3,191
tdr1gwz,457,0,4845,3,191
tdr1gx0,365,0,3393,2,185
tdr1gx1,365,0,3393,2,185
tdr1gx2,365,0,3393,2,185
tdr1gx3,365,0,3393,2,185
tdr1gx4,365,0,3393,2,185
tdr1gx5,457,0,4845,3,191
tdr1gx6,365,0,3393,2,185
tdr1gx7,365,0,3393,2,185
tdr1gx8,365,0,3393,2,185
tdr1gx9,365,0,3393,2,185
tdr1gxb,365,0,3393,2,185
tdr1gxc,365,0,3393,2,185
tdr1gxd,365,0,3393,2,185
tdr1gxe,365,0,3393,2,185
tdr1gxf,365,0,3393,2,185
tdr1gxg,365,0,3393,2,185
tdr1gxh,457,0,4845,3,191
tdr1gxj,457,0,4845,3,191
tdr1gxk,457,0,4845,3,191
tdr1gxm,457,0,4845,3,191
tdr1gxn,457,0,4845,3,191
tdr1gxp,457,0,4845,3,191
tdr1gxq,457,0,4845,3,191
tdr1gxr,457,0,4845,3,191
tdr1gxs,457,0,4845,3,191
tdr1gxt,457,0,4845,3,191
tdr1gxu,365,0,3393,2,185
